state,report_for_period_ending,indicator_type,0-7,15-21,22-28,29-35,36-42,43-49,50-56,57-63,64-70,71-+,8-14,total,21days_or_fewer,nonmonetary_determination_time_lapse,md_fy_num,md_fy_str
NY,2023-06-30,intra-total,2531,4048,2518,1673,892,561,392,269,235,2347,3023,18489,9602,0.519335821299151,2022,2022-2023
NY,2023-06-30,intra-ucfe,7,2,2,4,5,2,1,1,0,5,7,36,16,0.444444444444444,2022,2022-2023
NY,2023-06-30,intra-ucx,11,1,3,0,0,0,0,0,0,3,3,21,15,0.714285714285714,2022,2022-2023
NY,2023-06-30,intra-ui,2513,4045,2513,1669,887,559,391,268,235,2339,3013,18432,9571,0.519259982638889,2022,2022-2023
NY,2023-07-31,inter-total,25,73,38,27,20,13,10,8,5,60,57,336,155,0.461309523809524,2023,2023-2024
NY,2023-07-31,inter-ucfe,0,0,0,0,0,0,0,0,0,4,0,4,0,0,2023,2023-2024
NY,2023-07-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,2023-2024
NY,2023-07-31,inter-ui,25,73,38,27,20,13,10,8,5,56,57,332,155,0.466867469879518,2023,2023-2024
NY,2023-07-31,intra-total,2223,3841,1880,1184,775,591,520,317,292,1931,3393,16947,9457,0.558033870301528,2023,2023-2024
NY,2023-07-31,intra-ucfe,6,2,2,1,2,0,0,2,0,4,2,21,10,0.476190476190476,2023,2023-2024
NY,2023-07-31,intra-ucx,9,1,1,0,0,0,0,0,0,1,5,17,15,0.882352941176471,2023,2023-2024
NY,2023-07-31,intra-ui,2208,3838,1877,1183,773,591,520,315,292,1926,3386,16909,9432,0.557809450588444,2023,2023-2024
NY,2023-08-31,inter-total,32,89,43,35,17,17,7,6,10,93,79,428,200,0.467289719626168,2023,2023-2024
NY,2023-08-31,inter-ucfe,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2023,2023-2024
NY,2023-08-31,inter-ucx,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2023,2023-2024
NY,2023-08-31,inter-ui,32,88,43,34,17,17,7,6,10,93,79,426,199,0.467136150234742,2023,2023-2024
NY,2023-08-31,intra-total,3278,4079,2412,1271,804,603,430,464,372,3548,3887,21148,11244,0.531681482882542,2023,2023-2024
NY,2023-08-31,intra-ucfe,4,7,7,1,5,4,0,2,1,21,5,57,16,0.280701754385965,2023,2023-2024
NY,2023-08-31,intra-ucx,15,2,2,5,0,1,0,0,0,3,9,37,26,0.702702702702703,2023,2023-2024
NY,2023-08-31,intra-ui,3259,4070,2403,1265,799,598,430,462,371,3524,3873,21054,11202,0.532060416072955,2023,2023-2024
NY,2023-09-30,inter-total,23,67,28,19,8,9,6,6,4,112,58,340,148,0.435294117647059,2023,2023-2024
NY,2023-09-30,inter-ucfe,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2023,2023-2024
NY,2023-09-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,2023-2024
NY,2023-09-30,inter-ui,23,67,28,19,8,9,6,6,4,111,58,339,148,0.436578171091445,2023,2023-2024
NY,2023-09-30,intra-total,2729,2928,1804,933,597,374,287,250,214,5623,3035,18774,8692,0.462980718014275,2023,2023-2024
NY,2023-09-30,intra-ucfe,5,6,3,1,2,2,5,0,0,12,6,42,17,0.404761904761905,2023,2023-2024
NY,2023-09-30,intra-ucx,12,6,0,2,3,0,0,0,0,1,5,29,23,0.793103448275862,2023,2023-2024
NY,2023-09-30,intra-ui,2712,2916,1801,930,592,372,282,250,214,5610,3024,18703,8652,0.462599582954606,2023,2023-2024
NY,2023-10-31,inter-total,31,78,42,17,17,17,9,8,4,96,62,381,171,0.448818897637795,2023,2023-2024
NY,2023-10-31,inter-ucfe,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2023,2023-2024
NY,2023-10-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,2023-2024
NY,2023-10-31,inter-ui,31,77,42,17,17,17,9,8,4,96,62,380,170,0.447368421052632,2023,2023-2024
NY,2023-10-31,intra-total,2859,3499,1945,1101,697,500,408,332,215,4100,3115,18771,9473,0.504661445847318,2023,2023-2024
NY,2023-10-31,intra-ucfe,7,6,3,0,5,3,2,0,0,7,2,35,15,0.428571428571429,2023,2023-2024
NY,2023-10-31,intra-ucx,9,3,2,2,0,1,0,2,1,3,5,28,17,0.607142857142857,2023,2023-2024
NY,2023-10-31,intra-ui,2843,3490,1940,1099,692,496,406,330,214,4090,3108,18708,9441,0.504650416933932,2023,2023-2024
NY,2023-11-30,inter-total,36,97,46,23,13,8,4,9,10,159,84,489,217,0.443762781186094,2023,2023-2024
NY,2023-11-30,inter-ucfe,0,1,1,0,0,0,0,0,0,0,0,2,1,0.5,2023,2023-2024
NY,2023-11-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,2023-2024
NY,2023-11-30,inter-ui,36,96,45,23,13,8,4,9,10,159,84,487,216,0.4435318275154,2023,2023-2024
NY,2023-11-30,intra-total,2911,4177,1955,1130,641,463,336,296,293,6149,3466,21817,10554,0.483751203190173,2023,2023-2024
NY,2023-11-30,intra-ucfe,11,7,4,3,1,3,0,1,0,13,0,43,18,0.418604651162791,2023,2023-2024
NY,2023-11-30,intra-ucx,14,3,2,6,0,0,0,1,0,3,6,35,23,0.657142857142857,2023,2023-2024
NY,2023-11-30,intra-ui,2886,4167,1949,1121,640,460,336,294,293,6133,3460,21739,10513,0.48360090160541,2023,2023-2024
NY,2023-12-31,inter-total,36,79,32,25,11,14,9,7,5,165,60,443,175,0.395033860045147,2023,2023-2024
NY,2023-12-31,inter-ucfe,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2023,2023-2024
NY,2023-12-31,inter-ucx,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2023,2023-2024
NY,2023-12-31,inter-ui,36,79,32,25,10,13,9,7,5,165,60,441,175,0.396825396825397,2023,2023-2024
NY,2023-12-31,intra-total,3551,3871,1885,1226,701,490,334,215,281,6604,3429,22587,10851,0.480409084871829,2023,2023-2024
NY,2023-12-31,intra-ucfe,3,7,6,2,2,5,0,0,1,23,2,51,12,0.235294117647059,2023,2023-2024
NY,2023-12-31,intra-ucx,6,3,2,1,3,2,1,0,0,8,6,32,15,0.46875,2023,2023-2024
NY,2023-12-31,intra-ui,3542,3861,1877,1223,696,483,333,215,280,6573,3421,22504,10824,0.480981158905084,2023,2023-2024
NY,2024-01-31,inter-total,26,63,37,16,17,7,3,18,6,171,66,430,155,0.36046511627907,2023,2023-2024
NY,2024-01-31,inter-ucfe,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2023,2023-2024
NY,2024-01-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,2023-2024
NY,2024-01-31,inter-ui,26,63,37,16,17,7,3,18,5,171,66,429,155,0.361305361305361,2023,2023-2024
NY,2024-01-31,intra-total,3464,4052,2078,1210,755,493,386,335,325,8432,3198,24728,10714,0.433274021352313,2023,2023-2024
NY,2024-01-31,intra-ucfe,4,2,2,0,1,2,1,0,3,11,2,28,8,0.285714285714286,2023,2023-2024
NY,2024-01-31,intra-ucx,12,3,2,0,0,0,1,0,0,5,6,29,21,0.724137931034483,2023,2023-2024
NY,2024-01-31,intra-ui,3448,4047,2074,1210,754,491,384,335,322,8416,3190,24671,10685,0.43309959061246,2023,2023-2024
NY,2024-02-29,inter-total,36,116,38,20,13,18,17,8,16,138,67,487,219,0.449691991786448,2023,2023-2024
NY,2024-02-29,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,2023-2024
NY,2024-02-29,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,2023-2024
NY,2024-02-29,inter-ui,36,116,38,20,13,18,17,8,16,138,67,487,219,0.449691991786448,2023,2023-2024
NY,2024-02-29,intra-total,3261,5435,2260,1052,735,643,559,433,328,5760,5079,25545,13775,0.539244470542181,2023,2023-2024
NY,2024-02-29,intra-ucfe,2,10,1,2,1,0,4,0,0,6,5,31,17,0.548387096774194,2023,2023-2024
NY,2024-02-29,intra-ucx,7,3,2,1,3,1,2,1,0,3,9,32,19,0.59375,2023,2023-2024
NY,2024-02-29,intra-ui,3252,5422,2257,1049,731,642,553,432,328,5751,5065,25482,13739,0.53916490071423,2023,2023-2024
NY,2024-03-31,inter-total,42,87,48,29,16,10,12,8,7,48,68,375,197,0.525333333333333,2023,2023-2024
NY,2024-03-31,inter-ucfe,2,0,0,0,0,1,0,0,0,0,0,3,2,0.666666666666667,2023,2023-2024
NY,2024-03-31,inter-ucx,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2023,2023-2024
NY,2024-03-31,inter-ui,40,87,48,28,16,9,12,8,7,48,68,371,195,0.525606469002695,2023,2023-2024
NY,2024-03-31,intra-total,3603,5817,2415,1344,1091,950,714,505,310,3326,6008,26083,15428,0.591496376950504,2023,2023-2024
NY,2024-03-31,intra-ucfe,1,4,2,4,0,7,0,1,1,7,11,38,16,0.421052631578947,2023,2023-2024
NY,2024-03-31,intra-ucx,8,3,1,2,1,1,0,0,0,0,7,23,18,0.782608695652174,2023,2023-2024
NY,2024-03-31,intra-ui,3594,5810,2412,1338,1090,942,714,504,309,3319,5990,26022,15394,0.591576358465914,2023,2023-2024
NY,2024-04-30,inter-total,43,97,40,12,18,10,9,21,8,74,91,423,231,0.546099290780142,2023,2023-2024
NY,2024-04-30,inter-ucfe,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2023,2023-2024
NY,2024-04-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,2023-2024
NY,2024-04-30,inter-ui,43,97,40,10,18,10,9,21,8,74,91,421,231,0.548693586698337,2023,2023-2024
NY,2024-04-30,intra-total,3716,6387,2748,1470,1137,912,631,595,478,4128,4894,27096,14997,0.553476527900797,2023,2023-2024
NY,2024-04-30,intra-ucfe,3,3,5,1,0,5,3,0,4,8,4,36,10,0.277777777777778,2023,2023-2024
NY,2024-04-30,intra-ucx,10,1,3,2,0,0,1,0,0,8,4,29,15,0.517241379310345,2023,2023-2024
NY,2024-04-30,intra-ui,3703,6383,2740,1467,1137,907,627,595,474,4112,4886,27031,14972,0.553882579260849,2023,2023-2024
NY,2024-05-31,inter-total,28,79,41,31,11,16,8,3,6,141,72,436,179,0.410550458715596,2023,2023-2024
NY,2024-05-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2023,2023-2024
NY,2024-05-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,2023-2024
NY,2024-05-31,inter-ui,28,79,41,31,11,16,8,3,6,141,71,435,178,0.409195402298851,2023,2023-2024
NY,2024-05-31,intra-total,2990,5392,2548,1286,841,523,476,491,425,5871,4470,25313,12852,0.507723304231028,2023,2023-2024
NY,2024-05-31,intra-ucfe,8,13,6,4,3,0,0,1,0,1,5,41,26,0.634146341463415,2023,2023-2024
NY,2024-05-31,intra-ucx,7,1,5,0,0,0,0,1,0,0,2,16,10,0.625,2023,2023-2024
NY,2024-05-31,intra-ui,2975,5378,2537,1282,838,523,476,489,425,5870,4463,25256,12816,0.507443775736459,2023,2023-2024
NY,2024-06-30,inter-total,15,90,38,23,10,9,5,1,3,49,45,288,150,0.520833333333333,2023,2023-2024
NY,2024-06-30,inter-ucfe,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2023,2023-2024
NY,2024-06-30,inter-ucx,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2023,2023-2024
NY,2024-06-30,inter-ui,15,88,38,23,10,9,5,1,3,49,45,286,148,0.517482517482518,2023,2023-2024
NY,2024-06-30,intra-total,3011,4352,2837,1458,922,578,350,281,228,2848,2736,19601,10099,0.515228814856385,2023,2023-2024
NY,2024-06-30,intra-ucfe,6,5,0,2,3,0,1,1,0,0,1,19,12,0.631578947368421,2023,2023-2024
NY,2024-06-30,intra-ucx,10,3,0,0,2,0,0,0,0,1,2,18,15,0.833333333333333,2023,2023-2024
NY,2024-06-30,intra-ui,2995,4344,2837,1456,917,578,349,280,228,2847,2733,19564,10072,0.514823144551217,2023,2023-2024
NY,2024-07-31,inter-total,32,58,37,21,15,17,7,0,2,84,37,310,127,0.409677419354839,2024,2024-2025
NY,2024-07-31,inter-ucfe,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2024,2024-2025
NY,2024-07-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,2024-2025
NY,2024-07-31,inter-ui,32,58,37,21,14,17,7,0,2,84,37,309,127,0.411003236245955,2024,2024-2025
NY,2024-07-31,intra-total,3292,3286,2376,1585,767,525,313,269,209,3810,2675,19107,9253,0.484272779609567,2024,2024-2025
NY,2024-07-31,intra-ucfe,4,3,2,4,0,0,1,1,0,7,1,23,8,0.347826086956522,2024,2024-2025
NY,2024-07-31,intra-ucx,12,3,3,2,0,0,0,0,0,3,2,25,17,0.68,2024,2024-2025
NY,2024-07-31,intra-ui,3276,3280,2371,1579,767,525,312,268,209,3800,2672,19059,9228,0.484180702030537,2024,2024-2025
NY,2024-08-31,inter-total,21,81,62,20,16,11,11,6,6,41,40,315,142,0.450793650793651,2024,2024-2025
NY,2024-08-31,inter-ucfe,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2024,2024-2025
NY,2024-08-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,2024-2025
NY,2024-08-31,inter-ui,21,81,62,20,16,11,11,5,6,41,40,314,142,0.452229299363057,2024,2024-2025
NY,2024-08-31,intra-total,3168,4459,2670,1478,939,711,527,360,274,1810,2699,19095,10326,0.54076983503535,2024,2024-2025
NY,2024-08-31,intra-ucfe,6,3,2,3,0,0,0,1,1,5,8,29,17,0.586206896551724,2024,2024-2025
NY,2024-08-31,intra-ucx,12,3,1,2,0,0,0,0,0,1,4,23,19,0.826086956521739,2024,2024-2025
NY,2024-08-31,intra-ui,3150,4453,2667,1473,939,711,527,359,273,1804,2687,19043,10290,0.540356036338812,2024,2024-2025
NY,2024-09-30,inter-total,39,96,49,21,22,18,8,14,10,57,40,374,175,0.467914438502674,2024,2024-2025
NY,2024-09-30,inter-ucfe,0,0,0,0,0,1,1,0,0,0,0,2,0,0,2024,2024-2025
NY,2024-09-30,inter-ucx,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2024,2024-2025
NY,2024-09-30,inter-ui,39,96,49,21,21,17,7,14,10,57,40,371,175,0.471698113207547,2024,2024-2025
NY,2024-09-30,intra-total,3052,4491,2631,1659,979,628,412,308,232,1704,3017,19113,10560,0.552503531627688,2024,2024-2025
NY,2024-09-30,intra-ucfe,11,4,1,3,1,0,2,1,0,3,5,31,20,0.645161290322581,2024,2024-2025
NY,2024-09-30,intra-ucx,9,1,2,3,0,0,0,0,0,0,8,23,18,0.782608695652174,2024,2024-2025
NY,2024-09-30,intra-ui,3032,4486,2628,1653,978,628,410,307,232,1701,3004,19059,10522,0.552075135106774,2024,2024-2025
NY,2024-10-31,inter-total,54,121,52,27,21,6,6,7,9,52,61,416,236,0.567307692307692,2024,2024-2025
NY,2024-10-31,inter-ucfe,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2024,2024-2025
NY,2024-10-31,inter-ucx,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2024,2024-2025
NY,2024-10-31,inter-ui,54,121,51,27,21,6,5,7,9,52,61,414,236,0.570048309178744,2024,2024-2025
NY,2024-10-31,intra-total,3613,4721,2842,1528,871,619,595,428,398,2518,3693,21826,12027,0.551040043984239,2024,2024-2025
NY,2024-10-31,intra-ucfe,16,4,4,1,1,1,1,2,0,18,6,54,26,0.481481481481482,2024,2024-2025
NY,2024-10-31,intra-ucx,9,1,3,1,0,1,0,0,0,2,4,21,14,0.666666666666667,2024,2024-2025
NY,2024-10-31,intra-ui,3588,4716,2835,1526,870,617,594,426,398,2498,3683,21751,11987,0.551101098800055,2024,2024-2025
NY,2024-11-30,inter-total,44,86,45,37,11,5,6,5,1,70,48,358,178,0.497206703910615,2024,2024-2025
NY,2024-11-30,inter-ucfe,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2024,2024-2025
NY,2024-11-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,2024-2025
NY,2024-11-30,inter-ui,44,86,45,37,11,5,6,5,1,68,48,356,178,0.5,2024,2024-2025
NY,2024-11-30,intra-total,3052,3944,2216,1170,598,389,247,392,242,3303,2708,18261,9704,0.531405728054323,2024,2024-2025
NY,2024-11-30,intra-ucfe,8,5,2,2,1,1,1,0,2,14,2,38,15,0.394736842105263,2024,2024-2025
NY,2024-11-30,intra-ucx,6,6,2,1,0,0,0,0,0,2,2,19,14,0.736842105263158,2024,2024-2025
NY,2024-11-30,intra-ui,3038,3933,2212,1167,597,388,246,392,240,3287,2704,18204,9675,0.531476598549769,2024,2024-2025
OH,2019-01-31,inter-total,60,124,36,11,6,6,1,0,0,2,107,353,291,0.824362606232295,2018,2018-2019
OH,2019-01-31,inter-ucfe,3,1,0,0,0,0,0,0,0,0,1,5,5,1,2018,2018-2019
OH,2019-01-31,inter-ucx,0,0,1,0,0,0,0,0,0,0,2,3,2,0.666666666666667,2018,2018-2019
OH,2019-01-31,inter-ui,57,123,35,11,6,6,1,0,0,2,104,345,284,0.823188405797101,2018,2018-2019
OH,2019-01-31,intra-total,3071,7092,1923,582,191,63,33,17,9,300,5082,18363,15245,0.830202036704242,2018,2018-2019
OH,2019-01-31,intra-ucfe,42,46,4,2,1,1,5,0,0,0,106,207,194,0.93719806763285,2018,2018-2019
OH,2019-01-31,intra-ucx,12,15,5,4,0,0,0,0,0,0,14,50,41,0.82,2018,2018-2019
OH,2019-01-31,intra-ui,3017,7031,1914,576,190,62,28,17,9,300,4962,18106,15010,0.82900695901911,2018,2018-2019
OH,2019-02-28,inter-total,65,101,31,11,9,0,2,2,0,2,98,321,264,0.822429906542056,2018,2018-2019
OH,2019-02-28,inter-ucfe,0,1,0,0,0,0,0,0,0,0,2,3,3,1,2018,2018-2019
OH,2019-02-28,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2018-2019
OH,2019-02-28,inter-ui,65,100,31,11,9,0,2,2,0,2,96,318,261,0.820754716981132,2018,2018-2019
OH,2019-02-28,intra-total,2407,6984,1384,509,205,89,64,44,20,134,4446,16286,13837,0.849625445167629,2018,2018-2019
OH,2019-02-28,intra-ucfe,8,13,9,3,5,1,1,0,0,1,2,43,23,0.534883720930233,2018,2018-2019
OH,2019-02-28,intra-ucx,6,4,10,1,1,0,0,0,0,1,12,35,22,0.628571428571429,2018,2018-2019
OH,2019-02-28,intra-ui,2393,6967,1365,505,199,88,63,44,20,132,4432,16208,13792,0.850937808489635,2018,2018-2019
OH,2019-03-31,inter-total,42,102,23,8,2,2,1,0,1,1,74,256,218,0.8515625,2018,2018-2019
OH,2019-03-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2018-2019
OH,2019-03-31,inter-ucx,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2018,2018-2019
OH,2019-03-31,inter-ui,41,102,23,8,2,2,1,0,1,1,74,255,217,0.850980392156863,2018,2018-2019
OH,2019-03-31,intra-total,2619,7220,982,304,112,57,49,41,51,176,4739,16350,14578,0.891620795107034,2018,2018-2019
OH,2019-03-31,intra-ucfe,7,7,3,1,0,2,0,0,0,0,14,34,28,0.823529411764706,2018,2018-2019
OH,2019-03-31,intra-ucx,6,1,3,1,0,0,0,0,0,1,17,29,24,0.827586206896552,2018,2018-2019
OH,2019-03-31,intra-ui,2606,7212,976,302,112,55,49,41,51,175,4708,16287,14526,0.891876957082336,2018,2018-2019
OH,2019-04-30,inter-total,63,92,10,5,7,4,1,0,0,0,76,258,231,0.895348837209302,2018,2018-2019
OH,2019-04-30,inter-ucfe,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2018,2018-2019
OH,2019-04-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2018-2019
OH,2019-04-30,inter-ui,62,92,10,5,7,4,1,0,0,0,76,257,230,0.894941634241245,2018,2018-2019
OH,2019-04-30,intra-total,2751,7128,782,228,89,41,30,9,7,156,4509,15730,14388,0.914685314685315,2018,2018-2019
OH,2019-04-30,intra-ucfe,5,7,3,0,1,0,0,0,0,0,14,30,26,0.866666666666667,2018,2018-2019
OH,2019-04-30,intra-ucx,19,7,2,1,0,2,0,0,0,0,9,40,35,0.875,2018,2018-2019
OH,2019-04-30,intra-ui,2727,7114,777,227,88,39,30,9,7,156,4486,15660,14327,0.914878671775224,2018,2018-2019
OH,2019-05-31,inter-total,46,105,11,11,4,1,2,0,3,4,68,255,219,0.858823529411765,2018,2018-2019
OH,2019-05-31,inter-ucfe,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2018,2018-2019
OH,2019-05-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2018-2019
OH,2019-05-31,inter-ui,46,104,11,11,4,1,2,0,3,4,68,254,218,0.858267716535433,2018,2018-2019
OH,2019-05-31,intra-total,2513,7083,824,243,133,81,72,27,10,94,4214,15294,13810,0.902968484372957,2018,2018-2019
OH,2019-05-31,intra-ucfe,4,8,0,0,2,0,1,2,0,4,14,35,26,0.742857142857143,2018,2018-2019
OH,2019-05-31,intra-ucx,8,4,2,0,0,0,0,0,0,0,6,20,18,0.9,2018,2018-2019
OH,2019-05-31,intra-ui,2501,7071,822,243,131,81,71,25,10,90,4194,15239,13766,0.90334011418072,2018,2018-2019
OH,2019-06-30,inter-total,35,96,15,0,4,0,0,0,0,5,52,207,183,0.884057971014493,2018,2018-2019
OH,2019-06-30,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2018-2019
OH,2019-06-30,inter-ucx,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2018,2018-2019
OH,2019-06-30,inter-ui,34,96,15,0,4,0,0,0,0,5,52,206,182,0.883495145631068,2018,2018-2019
OH,2019-06-30,intra-total,2507,6775,1016,299,129,60,43,35,27,121,4037,15049,13319,0.885042195494717,2018,2018-2019
OH,2019-06-30,intra-ucfe,7,9,1,0,0,0,0,0,0,0,9,26,25,0.961538461538461,2018,2018-2019
OH,2019-06-30,intra-ucx,10,3,3,3,0,0,0,0,0,0,12,31,25,0.806451612903226,2018,2018-2019
OH,2019-06-30,intra-ui,2490,6763,1012,296,129,60,43,35,27,121,4016,14992,13269,0.885072038420491,2018,2018-2019
OH,2019-07-31,inter-total,30,100,24,8,3,2,1,2,0,2,70,242,200,0.826446280991736,2019,2019-2020
OH,2019-07-31,inter-ucfe,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2019,2019-2020
OH,2019-07-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
OH,2019-07-31,inter-ui,30,100,23,8,3,2,1,2,0,2,70,241,200,0.829875518672199,2019,2019-2020
OH,2019-07-31,intra-total,2483,7087,1156,363,121,49,40,30,20,166,4228,15743,13798,0.876453026742044,2019,2019-2020
OH,2019-07-31,intra-ucfe,8,10,4,3,0,0,0,1,0,2,6,34,24,0.705882352941177,2019,2019-2020
OH,2019-07-31,intra-ucx,10,7,3,0,1,0,0,0,0,1,5,27,22,0.814814814814815,2019,2019-2020
OH,2019-07-31,intra-ui,2465,7070,1149,360,120,49,40,29,20,163,4217,15682,13752,0.876928963142456,2019,2019-2020
OH,2019-08-31,inter-total,57,130,8,12,6,3,1,1,1,5,53,277,240,0.866425992779783,2019,2019-2020
OH,2019-08-31,inter-ucfe,2,0,0,0,0,0,0,0,0,0,1,3,3,1,2019,2019-2020
OH,2019-08-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
OH,2019-08-31,inter-ui,55,130,8,12,6,3,1,1,1,5,52,274,237,0.864963503649635,2019,2019-2020
OH,2019-08-31,intra-total,2396,7674,758,270,169,130,103,28,3,86,4152,15769,14222,0.901896125309151,2019,2019-2020
OH,2019-08-31,intra-ucfe,9,16,5,0,1,1,0,0,0,0,11,43,36,0.837209302325582,2019,2019-2020
OH,2019-08-31,intra-ucx,14,5,0,0,2,0,1,0,0,0,16,38,35,0.921052631578947,2019,2019-2020
OH,2019-08-31,intra-ui,2373,7653,753,270,166,129,102,28,3,86,4125,15688,14151,0.902027027027027,2019,2019-2020
OH,2019-09-30,inter-total,34,120,10,2,1,0,1,0,1,1,56,226,210,0.929203539823009,2019,2019-2020
OH,2019-09-30,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
OH,2019-09-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
OH,2019-09-30,inter-ui,34,120,10,2,1,0,1,0,1,1,56,226,210,0.929203539823009,2019,2019-2020
OH,2019-09-30,intra-total,2024,6834,928,222,74,39,26,86,82,140,3538,13993,12396,0.885871507182163,2019,2019-2020
OH,2019-09-30,intra-ucfe,10,13,6,0,0,0,0,0,0,0,18,47,41,0.872340425531915,2019,2019-2020
OH,2019-09-30,intra-ucx,5,4,2,1,0,0,0,0,0,0,12,24,21,0.875,2019,2019-2020
OH,2019-09-30,intra-ui,2009,6817,920,221,74,39,26,86,82,140,3508,13922,12334,0.88593592874587,2019,2019-2020
OH,2019-10-31,inter-total,32,140,13,7,3,2,1,0,1,4,70,273,242,0.886446886446887,2019,2019-2020
OH,2019-10-31,inter-ucfe,2,2,0,1,0,0,0,0,0,0,2,7,6,0.857142857142857,2019,2019-2020
OH,2019-10-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
OH,2019-10-31,inter-ui,30,138,13,6,3,2,1,0,1,4,68,266,236,0.887218045112782,2019,2019-2020
OH,2019-10-31,intra-total,2174,7172,901,213,119,35,30,18,25,232,3968,14887,13314,0.894337341304494,2019,2019-2020
OH,2019-10-31,intra-ucfe,10,10,2,1,0,0,0,0,0,1,13,37,33,0.891891891891892,2019,2019-2020
OH,2019-10-31,intra-ucx,9,7,3,0,0,0,0,0,0,0,10,29,26,0.896551724137931,2019,2019-2020
OH,2019-10-31,intra-ui,2155,7155,896,212,119,35,30,18,25,231,3945,14821,13255,0.894339113420147,2019,2019-2020
OH,2019-11-30,inter-total,39,130,8,6,3,6,3,1,1,2,75,274,244,0.89051094890511,2019,2019-2020
OH,2019-11-30,inter-ucfe,0,2,1,0,0,0,0,0,0,0,0,3,2,0.666666666666667,2019,2019-2020
OH,2019-11-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
OH,2019-11-30,inter-ui,39,128,7,6,3,6,3,1,1,2,75,271,242,0.892988929889299,2019,2019-2020
OH,2019-11-30,intra-total,2254,6565,949,211,94,68,96,49,13,280,3665,14244,12484,0.876439202471216,2019,2019-2020
OH,2019-11-30,intra-ucfe,10,6,2,0,0,0,1,0,1,0,6,26,22,0.846153846153846,2019,2019-2020
OH,2019-11-30,intra-ucx,6,7,0,0,0,1,0,0,0,0,5,19,18,0.947368421052632,2019,2019-2020
OH,2019-11-30,intra-ui,2238,6552,947,211,94,67,95,49,12,280,3654,14199,12444,0.876399746461018,2019,2019-2020
OH,2019-12-31,inter-total,40,89,13,7,0,2,0,1,2,4,80,238,209,0.878151260504202,2019,2019-2020
OH,2019-12-31,inter-ucfe,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2019,2019-2020
OH,2019-12-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019-2020
OH,2019-12-31,inter-ui,39,89,13,7,0,2,0,1,2,4,80,237,208,0.877637130801688,2019,2019-2020
