state,report_for_period_ending,indicator_type,0-7,15-21,22-28,29-35,36-42,43-49,50-56,57-63,64-70,71-+,8-14,total,14days_or_fewer,21days_or_fewer,non_waiting_week,first_payment_promptness,md_fy_num,md_fy_str
NH,2022-02-28,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
NH,2022-02-28,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
NH,2022-02-28,inter-ui,12,4,4,4,1,1,0,1,0,6,5,38,17,21,FALSE,0.552631578947369,2021,2021-2022
NH,2022-02-28,intra-total,274,70,41,23,12,10,8,5,9,59,122,633,396,466,FALSE,0.736176935229068,2021,2021-2022
NH,2022-02-28,intra-ucfe,0,0,0,0,0,0,0,1,0,4,0,5,0,0,FALSE,0,2021,2021-2022
NH,2022-02-28,intra-ucx,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,0,2021,2021-2022
NH,2022-02-28,intra-ui,274,70,41,23,12,10,8,4,9,54,122,627,396,466,FALSE,0.743221690590112,2021,2021-2022
NH,2022-03-31,inter-total,8,5,1,0,1,1,2,1,1,4,4,28,12,17,FALSE,0.607142857142857,2021,2021-2022
NH,2022-03-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
NH,2022-03-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
NH,2022-03-31,inter-ui,8,5,1,0,1,1,2,1,1,4,4,28,12,17,FALSE,0.607142857142857,2021,2021-2022
NH,2022-03-31,intra-total,186,83,36,17,14,11,4,4,3,59,145,562,331,414,FALSE,0.736654804270463,2021,2021-2022
NH,2022-03-31,intra-ucfe,0,0,0,0,0,0,0,0,0,0,1,1,1,1,FALSE,1,2021,2021-2022
NH,2022-03-31,intra-ucx,0,0,0,0,0,0,0,0,0,0,1,1,1,1,FALSE,1,2021,2021-2022
NH,2022-03-31,intra-ui,186,83,36,17,14,11,4,4,3,59,143,560,329,412,FALSE,0.735714285714286,2021,2021-2022
NH,2022-04-30,inter-total,11,5,1,0,0,1,1,0,1,4,6,30,17,22,FALSE,0.733333333333333,2021,2021-2022
NH,2022-04-30,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
NH,2022-04-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
NH,2022-04-30,inter-ui,11,5,1,0,0,1,1,0,1,4,6,30,17,22,FALSE,0.733333333333333,2021,2021-2022
NH,2022-04-30,intra-total,136,34,25,5,4,3,4,3,3,42,89,348,225,259,FALSE,0.744252873563218,2021,2021-2022
NH,2022-04-30,intra-ucfe,0,0,0,0,0,0,0,0,0,0,1,1,1,1,FALSE,1,2021,2021-2022
NH,2022-04-30,intra-ucx,1,0,0,0,0,0,0,0,0,0,0,1,1,1,FALSE,1,2021,2021-2022
NH,2022-04-30,intra-ui,135,34,25,5,4,3,4,3,3,42,88,346,223,257,FALSE,0.742774566473988,2021,2021-2022
NH,2022-05-31,inter-total,6,1,2,0,1,0,0,0,0,8,1,19,7,8,FALSE,0.421052631578947,2021,2021-2022
NH,2022-05-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
NH,2022-05-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
NH,2022-05-31,inter-ui,6,1,2,0,1,0,0,0,0,8,1,19,7,8,FALSE,0.421052631578947,2021,2021-2022
NH,2022-05-31,intra-total,149,49,17,14,4,4,2,6,2,50,126,423,275,324,FALSE,0.765957446808511,2021,2021-2022
NH,2022-05-31,intra-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
NH,2022-05-31,intra-ucx,0,0,0,0,0,0,1,0,0,1,0,2,0,0,FALSE,0,2021,2021-2022
NH,2022-05-31,intra-ui,149,49,17,14,4,4,1,6,2,49,126,421,275,324,FALSE,0.769596199524941,2021,2021-2022
NH,2022-06-30,inter-total,15,1,3,2,2,1,2,1,0,5,0,32,15,16,FALSE,0.5,2021,2021-2022
NH,2022-06-30,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
NH,2022-06-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2021,2021-2022
NH,2022-06-30,inter-ui,15,1,3,2,2,1,2,1,0,5,0,32,15,16,FALSE,0.5,2021,2021-2022
NH,2022-06-30,intra-total,122,36,25,15,9,9,4,3,2,48,82,355,204,240,FALSE,0.676056338028169,2021,2021-2022
NH,2022-06-30,intra-ucfe,0,1,0,0,0,0,0,0,0,1,0,2,0,1,FALSE,0.5,2021,2021-2022
NH,2022-06-30,intra-ucx,0,0,0,0,0,0,0,0,0,0,1,1,1,1,FALSE,1,2021,2021-2022
NH,2022-06-30,intra-ui,122,35,25,15,9,9,4,3,2,47,81,352,203,238,FALSE,0.676136363636364,2021,2021-2022
NH,2022-07-31,inter-total,23,1,1,2,1,0,0,0,0,0,4,32,27,28,FALSE,0.875,2022,2022-2023
NH,2022-07-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
NH,2022-07-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
NH,2022-07-31,inter-ui,23,1,1,2,1,0,0,0,0,0,4,32,27,28,FALSE,0.875,2022,2022-2023
NH,2022-07-31,intra-total,410,54,30,7,8,6,2,3,3,38,186,747,596,650,FALSE,0.870147255689424,2022,2022-2023
NH,2022-07-31,intra-ucfe,1,0,1,0,0,0,0,0,0,2,0,4,1,1,FALSE,0.25,2022,2022-2023
NH,2022-07-31,intra-ucx,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,0,2022,2022-2023
NH,2022-07-31,intra-ui,409,54,29,7,8,6,2,3,3,35,186,742,595,649,FALSE,0.87466307277628,2022,2022-2023
NH,2022-08-31,inter-total,14,1,1,2,0,2,0,0,0,3,10,33,24,25,FALSE,0.757575757575758,2022,2022-2023
NH,2022-08-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
NH,2022-08-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
NH,2022-08-31,inter-ui,14,1,1,2,0,2,0,0,0,3,10,33,24,25,FALSE,0.757575757575758,2022,2022-2023
NH,2022-08-31,intra-total,229,38,50,27,12,12,13,9,6,55,119,570,348,386,FALSE,0.67719298245614,2022,2022-2023
NH,2022-08-31,intra-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
NH,2022-08-31,intra-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
NH,2022-08-31,intra-ui,229,38,50,27,12,12,13,9,6,55,119,570,348,386,FALSE,0.67719298245614,2022,2022-2023
NH,2022-09-30,inter-total,4,1,1,0,0,0,0,1,0,2,8,17,12,13,FALSE,0.764705882352941,2022,2022-2023
NH,2022-09-30,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
NH,2022-09-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
NH,2022-09-30,inter-ui,4,1,1,0,0,0,0,1,0,2,8,17,12,13,FALSE,0.764705882352941,2022,2022-2023
NH,2022-09-30,intra-total,99,40,25,9,10,5,6,3,7,19,105,328,204,244,FALSE,0.74390243902439,2022,2022-2023
NH,2022-09-30,intra-ucfe,0,0,0,0,0,0,0,0,0,0,1,1,1,1,FALSE,1,2022,2022-2023
NH,2022-09-30,intra-ucx,0,0,0,1,0,0,1,0,0,0,0,2,0,0,FALSE,0,2022,2022-2023
NH,2022-09-30,intra-ui,99,40,25,8,10,5,5,3,7,19,104,325,203,243,FALSE,0.747692307692308,2022,2022-2023
NH,2022-10-31,inter-total,3,1,1,1,0,0,1,0,1,3,0,11,3,4,FALSE,0.363636363636364,2022,2022-2023
NH,2022-10-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
NH,2022-10-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
NH,2022-10-31,inter-ui,3,1,1,1,0,0,1,0,1,3,0,11,3,4,FALSE,0.363636363636364,2022,2022-2023
NH,2022-10-31,intra-total,95,29,8,11,4,5,5,5,2,21,78,263,173,202,FALSE,0.768060836501901,2022,2022-2023
NH,2022-10-31,intra-ucfe,0,0,0,0,0,1,0,0,0,0,0,1,0,0,FALSE,0,2022,2022-2023
NH,2022-10-31,intra-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
NH,2022-10-31,intra-ui,95,29,8,11,4,4,5,5,2,21,78,262,173,202,FALSE,0.770992366412214,2022,2022-2023
NH,2022-11-30,inter-total,10,3,0,0,0,1,0,0,0,1,6,21,16,19,FALSE,0.904761904761905,2022,2022-2023
NH,2022-11-30,inter-ucfe,0,0,0,0,0,0,0,0,0,0,1,1,1,1,FALSE,1,2022,2022-2023
NH,2022-11-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
NH,2022-11-30,inter-ui,10,3,0,0,0,1,0,0,0,1,5,20,15,18,FALSE,0.9,2022,2022-2023
NH,2022-11-30,intra-total,166,44,12,10,5,5,2,2,1,12,120,379,286,330,FALSE,0.870712401055409,2022,2022-2023
NH,2022-11-30,intra-ucfe,0,0,0,0,0,0,0,0,0,0,2,2,2,2,FALSE,1,2022,2022-2023
NH,2022-11-30,intra-ucx,1,1,0,0,0,0,0,0,0,0,0,2,1,2,FALSE,1,2022,2022-2023
NH,2022-11-30,intra-ui,165,43,12,10,5,5,2,2,1,12,118,375,283,326,FALSE,0.869333333333333,2022,2022-2023
NH,2022-12-31,inter-total,43,3,2,0,0,0,1,0,1,5,7,62,50,53,FALSE,0.854838709677419,2022,2022-2023
NH,2022-12-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
NH,2022-12-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
NH,2022-12-31,inter-ui,43,3,2,0,0,0,1,0,1,5,7,62,50,53,FALSE,0.854838709677419,2022,2022-2023
NH,2022-12-31,intra-total,226,38,21,9,9,5,4,3,3,26,117,461,343,381,FALSE,0.82646420824295,2022,2022-2023
NH,2022-12-31,intra-ucfe,0,1,1,0,0,0,0,0,0,0,0,2,0,1,FALSE,0.5,2022,2022-2023
NH,2022-12-31,intra-ucx,1,0,0,0,0,1,0,0,0,0,0,2,1,1,FALSE,0.5,2022,2022-2023
NH,2022-12-31,intra-ui,225,37,20,9,9,4,4,3,3,26,117,457,342,379,FALSE,0.829321663019694,2022,2022-2023
NH,2023-01-31,inter-total,47,3,2,3,1,3,2,0,0,1,22,84,69,72,FALSE,0.857142857142857,2022,2022-2023
NH,2023-01-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
NH,2023-01-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
NH,2023-01-31,inter-ui,47,3,2,3,1,3,2,0,0,1,22,84,69,72,FALSE,0.857142857142857,2022,2022-2023
NH,2023-01-31,intra-total,410,75,19,12,12,7,6,1,0,17,231,790,641,716,FALSE,0.90632911392405,2022,2022-2023
NH,2023-01-31,intra-ucfe,1,0,0,0,0,0,0,0,0,0,0,1,1,1,FALSE,1,2022,2022-2023
NH,2023-01-31,intra-ucx,0,1,0,0,0,0,0,0,0,0,0,1,0,1,FALSE,1,2022,2022-2023
NH,2023-01-31,intra-ui,409,74,19,12,12,7,6,1,0,17,231,788,640,714,FALSE,0.906091370558376,2022,2022-2023
NH,2023-02-28,inter-total,17,5,8,3,0,1,2,2,0,2,3,43,20,25,FALSE,0.581395348837209,2022,2022-2023
NH,2023-02-28,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
NH,2023-02-28,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
NH,2023-02-28,inter-ui,17,5,8,3,0,1,2,2,0,2,3,43,20,25,FALSE,0.581395348837209,2022,2022-2023
NH,2023-02-28,intra-total,274,42,19,13,6,4,2,1,1,10,140,512,414,456,FALSE,0.890625,2022,2022-2023
NH,2023-02-28,intra-ucfe,1,0,0,1,0,0,0,0,0,0,0,2,1,1,FALSE,0.5,2022,2022-2023
NH,2023-02-28,intra-ucx,1,0,0,0,0,0,0,0,0,0,0,1,1,1,FALSE,1,2022,2022-2023
NH,2023-02-28,intra-ui,272,42,19,12,6,4,2,1,1,10,140,509,412,454,FALSE,0.891944990176817,2022,2022-2023
NH,2023-03-31,inter-total,13,2,1,1,1,1,1,2,0,3,11,36,24,26,FALSE,0.722222222222222,2022,2022-2023
NH,2023-03-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
NH,2023-03-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
NH,2023-03-31,inter-ui,13,2,1,1,1,1,1,2,0,3,11,36,24,26,FALSE,0.722222222222222,2022,2022-2023
NH,2023-03-31,intra-total,260,63,20,11,8,10,4,7,0,8,155,546,415,478,FALSE,0.875457875457876,2022,2022-2023
NH,2023-03-31,intra-ucfe,0,1,0,0,0,0,0,0,0,0,0,1,0,1,FALSE,1,2022,2022-2023
NH,2023-03-31,intra-ucx,0,0,0,0,0,0,0,0,0,0,1,1,1,1,FALSE,1,2022,2022-2023
NH,2023-03-31,intra-ui,260,62,20,11,8,10,4,7,0,8,154,544,414,476,FALSE,0.875,2022,2022-2023
NH,2023-04-30,inter-total,8,1,0,1,1,1,0,0,1,1,3,17,11,12,FALSE,0.705882352941177,2022,2022-2023
NH,2023-04-30,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
NH,2023-04-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
NH,2023-04-30,inter-ui,8,1,0,1,1,1,0,0,1,1,3,17,11,12,FALSE,0.705882352941177,2022,2022-2023
NH,2023-04-30,intra-total,144,43,12,10,6,9,4,2,0,7,117,354,261,304,FALSE,0.858757062146893,2022,2022-2023
NH,2023-04-30,intra-ucfe,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,0,2022,2022-2023
NH,2023-04-30,intra-ucx,0,0,0,0,0,1,0,0,0,1,0,2,0,0,FALSE,0,2022,2022-2023
NH,2023-04-30,intra-ui,144,43,12,10,6,8,4,2,0,5,117,351,261,304,FALSE,0.866096866096866,2022,2022-2023
NH,2023-05-31,inter-total,14,2,0,1,1,0,1,0,0,2,12,33,26,28,FALSE,0.848484848484848,2022,2022-2023
NH,2023-05-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
NH,2023-05-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
NH,2023-05-31,inter-ui,14,2,0,1,1,0,1,0,0,2,12,33,26,28,FALSE,0.848484848484848,2022,2022-2023
NH,2023-05-31,intra-total,214,53,12,11,10,7,5,6,2,12,165,497,379,432,FALSE,0.869215291750503,2022,2022-2023
NH,2023-05-31,intra-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
NH,2023-05-31,intra-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
NH,2023-05-31,intra-ui,214,53,12,11,10,7,5,6,2,12,165,497,379,432,FALSE,0.869215291750503,2022,2022-2023
NH,2023-06-30,inter-total,8,2,0,0,0,0,0,1,0,2,6,19,14,16,FALSE,0.842105263157895,2022,2022-2023
NH,2023-06-30,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
NH,2023-06-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
NH,2023-06-30,inter-ui,8,2,0,0,0,0,0,1,0,2,6,19,14,16,FALSE,0.842105263157895,2022,2022-2023
NH,2023-06-30,intra-total,228,19,13,6,5,3,3,5,4,6,136,428,364,383,FALSE,0.894859813084112,2022,2022-2023
NH,2023-06-30,intra-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
NH,2023-06-30,intra-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2022,2022-2023
NH,2023-06-30,intra-ui,228,19,13,6,5,3,3,5,4,6,136,428,364,383,FALSE,0.894859813084112,2022,2022-2023
NH,2023-07-31,inter-total,15,1,0,0,1,1,0,0,0,3,7,28,22,23,FALSE,0.821428571428571,2023,2023-2024
NH,2023-07-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
NH,2023-07-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
NH,2023-07-31,inter-ui,15,1,0,0,1,1,0,0,0,3,7,28,22,23,FALSE,0.821428571428571,2023,2023-2024
NH,2023-07-31,intra-total,523,60,16,5,0,1,5,3,1,6,215,835,738,798,FALSE,0.955688622754491,2023,2023-2024
NH,2023-07-31,intra-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
NH,2023-07-31,intra-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
NH,2023-07-31,intra-ui,523,60,16,5,0,1,5,3,1,6,215,835,738,798,FALSE,0.955688622754491,2023,2023-2024
NH,2023-08-31,inter-total,10,3,1,1,1,2,0,0,1,2,11,32,21,24,FALSE,0.75,2023,2023-2024
NH,2023-08-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
NH,2023-08-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
NH,2023-08-31,inter-ui,10,3,1,1,1,2,0,0,1,2,11,32,21,24,FALSE,0.75,2023,2023-2024
NH,2023-08-31,intra-total,265,30,12,8,7,9,5,3,5,5,117,466,382,412,FALSE,0.88412017167382,2023,2023-2024
NH,2023-08-31,intra-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
NH,2023-08-31,intra-ucx,1,0,0,0,0,0,0,0,0,0,0,1,1,1,FALSE,1,2023,2023-2024
NH,2023-08-31,intra-ui,264,30,12,8,7,9,5,3,5,5,117,465,381,411,FALSE,0.883870967741936,2023,2023-2024
NH,2023-09-30,inter-total,8,1,2,0,1,1,0,0,0,0,10,23,18,19,FALSE,0.826086956521739,2023,2023-2024
NH,2023-09-30,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
NH,2023-09-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
NH,2023-09-30,inter-ui,8,1,2,0,1,1,0,0,0,0,10,23,18,19,FALSE,0.826086956521739,2023,2023-2024
NH,2023-09-30,intra-total,132,42,9,11,5,6,2,4,1,18,125,355,257,299,FALSE,0.842253521126761,2023,2023-2024
NH,2023-09-30,intra-ucfe,0,0,0,0,0,0,0,1,0,0,0,1,0,0,FALSE,0,2023,2023-2024
NH,2023-09-30,intra-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
NH,2023-09-30,intra-ui,132,42,9,11,5,6,2,3,1,18,125,354,257,299,FALSE,0.844632768361582,2023,2023-2024
NH,2023-10-31,inter-total,11,1,2,0,0,0,0,0,0,2,10,26,21,22,FALSE,0.846153846153846,2023,2023-2024
NH,2023-10-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
NH,2023-10-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
NH,2023-10-31,inter-ui,11,1,2,0,0,0,0,0,0,2,10,26,21,22,FALSE,0.846153846153846,2023,2023-2024
NH,2023-10-31,intra-total,164,29,12,7,10,6,3,2,0,9,151,393,315,344,FALSE,0.875318066157761,2023,2023-2024
NH,2023-10-31,intra-ucfe,0,1,0,0,0,0,0,0,0,0,0,1,0,1,FALSE,1,2023,2023-2024
NH,2023-10-31,intra-ucx,0,0,0,0,0,0,0,1,0,0,0,1,0,0,FALSE,0,2023,2023-2024
NH,2023-10-31,intra-ui,164,28,12,7,10,6,3,1,0,9,151,391,315,343,FALSE,0.877237851662404,2023,2023-2024
NH,2023-11-30,inter-total,23,3,0,0,1,1,0,1,0,2,8,39,31,34,FALSE,0.871794871794872,2023,2023-2024
NH,2023-11-30,inter-ucfe,1,0,0,0,0,0,0,0,0,0,0,1,1,1,FALSE,1,2023,2023-2024
NH,2023-11-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
NH,2023-11-30,inter-ui,22,3,0,0,1,1,0,1,0,2,8,38,30,33,FALSE,0.868421052631579,2023,2023-2024
NH,2023-11-30,intra-total,195,37,13,4,5,5,3,3,2,12,179,458,374,411,FALSE,0.897379912663756,2023,2023-2024
NH,2023-11-30,intra-ucfe,3,0,0,0,0,0,0,0,0,1,0,4,3,3,FALSE,0.75,2023,2023-2024
NH,2023-11-30,intra-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
NH,2023-11-30,intra-ui,192,37,13,4,5,5,3,3,2,11,179,454,371,408,FALSE,0.898678414096916,2023,2023-2024
NH,2023-12-31,inter-total,61,2,5,1,3,1,1,0,0,3,9,86,70,72,FALSE,0.837209302325582,2023,2023-2024
NH,2023-12-31,inter-ucfe,1,0,0,0,0,0,0,0,0,0,0,1,1,1,FALSE,1,2023,2023-2024
NH,2023-12-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
NH,2023-12-31,inter-ui,60,2,5,1,3,1,1,0,0,3,9,85,69,71,FALSE,0.835294117647059,2023,2023-2024
NH,2023-12-31,intra-total,261,37,14,6,6,5,6,1,0,7,153,496,414,451,FALSE,0.909274193548387,2023,2023-2024
NH,2023-12-31,intra-ucfe,1,0,0,0,0,0,0,0,0,0,0,1,1,1,FALSE,1,2023,2023-2024
NH,2023-12-31,intra-ucx,1,0,0,0,0,0,0,0,0,0,0,1,1,1,FALSE,1,2023,2023-2024
NH,2023-12-31,intra-ui,259,37,14,6,6,5,6,1,0,7,153,494,412,449,FALSE,0.908906882591093,2023,2023-2024
NH,2024-01-31,inter-total,45,1,7,5,1,0,0,0,0,0,23,82,68,69,FALSE,0.841463414634146,2023,2023-2024
NH,2024-01-31,inter-ucfe,1,0,0,0,0,0,0,0,0,0,0,1,1,1,FALSE,1,2023,2023-2024
NH,2024-01-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
NH,2024-01-31,inter-ui,44,1,7,5,1,0,0,0,0,0,23,81,67,68,FALSE,0.839506172839506,2023,2023-2024
NH,2024-01-31,intra-total,423,62,21,11,6,7,1,3,4,5,275,818,698,760,FALSE,0.929095354523227,2023,2023-2024
NH,2024-01-31,intra-ucfe,0,0,0,0,0,0,0,0,0,0,1,1,1,1,FALSE,1,2023,2023-2024
NH,2024-01-31,intra-ucx,2,0,0,0,0,0,0,0,0,0,1,3,3,3,FALSE,1,2023,2023-2024
NH,2024-01-31,intra-ui,421,62,21,11,6,7,1,3,4,5,273,814,694,756,FALSE,0.928746928746929,2023,2023-2024
NH,2024-02-29,inter-total,27,1,6,0,1,2,2,1,0,0,15,55,42,43,FALSE,0.781818181818182,2023,2023-2024
NH,2024-02-29,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
NH,2024-02-29,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
NH,2024-02-29,inter-ui,27,1,6,0,1,2,2,1,0,0,15,55,42,43,FALSE,0.781818181818182,2023,2023-2024
NH,2024-02-29,intra-total,380,41,9,8,7,4,3,0,4,5,190,651,570,611,FALSE,0.938556067588326,2023,2023-2024
NH,2024-02-29,intra-ucfe,3,0,0,1,0,0,0,0,0,0,0,4,3,3,FALSE,0.75,2023,2023-2024
NH,2024-02-29,intra-ucx,0,0,0,0,0,0,0,0,0,0,1,1,1,1,FALSE,1,2023,2023-2024
NH,2024-02-29,intra-ui,377,41,9,7,7,4,3,0,4,5,189,646,566,607,FALSE,0.939628482972136,2023,2023-2024
NH,2024-03-31,inter-total,18,2,1,1,0,0,0,0,0,2,12,36,30,32,FALSE,0.888888888888889,2023,2023-2024
NH,2024-03-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
NH,2024-03-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
NH,2024-03-31,inter-ui,18,2,1,1,0,0,0,0,0,2,12,36,30,32,FALSE,0.888888888888889,2023,2023-2024
NH,2024-03-31,intra-total,301,30,12,9,2,5,8,2,2,6,183,560,484,514,FALSE,0.917857142857143,2023,2023-2024
NH,2024-03-31,intra-ucfe,0,0,0,0,0,0,0,0,0,0,1,1,1,1,FALSE,1,2023,2023-2024
NH,2024-03-31,intra-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
NH,2024-03-31,intra-ui,301,30,12,9,2,5,8,2,2,6,182,559,483,513,FALSE,0.917710196779964,2023,2023-2024
NH,2024-04-30,inter-total,14,4,1,1,1,0,0,0,0,2,7,30,21,25,FALSE,0.833333333333333,2023,2023-2024
NH,2024-04-30,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
NH,2024-04-30,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
NH,2024-04-30,inter-ui,14,4,1,1,1,0,0,0,0,2,7,30,21,25,FALSE,0.833333333333333,2023,2023-2024
NH,2024-04-30,intra-total,221,36,13,3,7,6,4,4,6,12,174,486,395,431,FALSE,0.886831275720165,2023,2023-2024
NH,2024-04-30,intra-ucfe,0,1,0,0,0,0,0,0,0,0,0,1,0,1,FALSE,1,2023,2023-2024
NH,2024-04-30,intra-ucx,1,1,0,0,0,0,0,0,0,0,1,3,2,3,FALSE,1,2023,2023-2024
NH,2024-04-30,intra-ui,220,34,13,3,7,6,4,4,6,12,173,482,393,427,FALSE,0.885892116182573,2023,2023-2024
NH,2024-05-31,inter-total,9,3,0,0,2,0,1,0,0,0,8,23,17,20,FALSE,0.869565217391304,2023,2023-2024
NH,2024-05-31,inter-ucfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
NH,2024-05-31,inter-ucx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,2023,2023-2024
NH,2024-05-31,inter-ui,9,3,0,0,2,0,1,0,0,0,8,23,17,20,FALSE,0.869565217391304,2023,2023-2024
